/,exploits/linux/http/kloxo_sqli,[]
/railo-context/,exploits/linux/http/railo_cfml_rfi,[]
/dolibarr/,exploits/linux/http/dolibarr_cmd_exec,[]
/,exploits/linux/http/alienvault_sqli_exec,[]
/,exploits/linux/http/mutiny_frontend_upload,[]
/zabbix,exploits/linux/http/zabbix_sqli,[]
/,exploits/linux/http/lifesize_uvc_ping_rce,[]
/,exploits/linux/http/f5_icontrol_exec,[]
/centreon,exploits/linux/http/centreon_sqli_exec,[]
/,exploits/linux/http/foreman_openstack_satellite_code_exec,[]
/spywall/pbcontrol.php,exploits/linux/http/symantec_web_gateway_pbcontrol,[]
/,exploits/linux/http/gitlist_exec,[]
/,exploits/linux/http/cfme_manageiq_evm_upload_exec,[]
/forums/,exploits/unix/webapp/invision_pboard_unserialize_exec,[]
/hybridauth/,exploits/unix/webapp/hybridauth_install_php_exec,[]
/chat/,exploits/unix/webapp/flashchat_upload_exec,[]
/,exploits/unix/webapp/freepbx_config_exec,[]
/kimai/,exploits/unix/webapp/kimai_sqli,[]
/,exploits/unix/webapp/squash_yaml_exec,[]
/GetSimpleCMS,exploits/unix/webapp/get_simple_cms_upload_exec,[]
/seportal,exploits/unix/webapp/seportal_sqli_exec,[]
/,exploits/unix/webapp/wp_google_document_embedder_exec,[]
/,exploits/unix/webapp/wp_advanced_custom_fields_exec,[]
/,exploits/unix/webapp/twiki_maketext,[]
/sugarcrm/,exploits/unix/webapp/sugarcrm_unserialize_exec,[]
/basilic-1.5.14/,exploits/unix/webapp/basilic_diff_exec,[]
/hastymail2/,exploits/unix/webapp/hastymail_exec,[USER+PASS]
/,exploits/unix/webapp/datalife_preview_exec,[]
/lite/,exploits/unix/webapp/actualanalyzer_ant_cookie_exec,[]
/opensis/,exploits/unix/webapp/opensis_modname_exec,[]
/php-charts_v1.0/,exploits/unix/webapp/php_charts_exec,[]
/php-ofc-library/,exploits/unix/webapp/open_flash_chart_upload_exec,[]
/,exploits/unix/webapp/arkeia_upload_exec,[]
/,exploits/unix/webapp/moinmoin_twikidraw,[]
/horde/,exploits/unix/webapp/horde_unserialize_exec,[]
/,exploits/unix/webapp/tuleap_unserialize_exec,[]
/zimbraAdmin,exploits/unix/webapp/zimbra_lfi,[]
/librettoCMS_v.2.2.2/,exploits/unix/webapp/libretto_upload_exec,[]
/,exploits/unix/webapp/graphite_pickle_exec,[]
/,exploits/unix/webapp/spip_connect_exec,[]
/zm/,exploits/unix/webapp/zoneminder_packagecontrol_exec,[]
/ProjectSend/,exploits/unix/webapp/projectsend_upload_exec,[]
/,exploits/unix/webapp/zeroshell_exec,[]
/pp088/,exploits/unix/webapp/projectpier_upload_exec,[]
/narcissus-master/,exploits/unix/webapp/narcissus_backend_exec,[]
/,exploits/unix/webapp/maarch_letterbox_file_upload,[]
/,exploits/unix/webapp/clipbucket_upload_exec,[]
/openemr,exploits/unix/webapp/openemr_sqli_privesc_upload,[USER+PASS]
/openemr,exploits/unix/webapp/openemr_upload_exec,[]
/simple_e_document_v_1_31/,exploits/unix/webapp/simple_e_document_upload_exec,[]
/joomla,exploits/unix/webapp/joomla_media_upload_exec,[]
/sample,exploits/unix/webapp/egallery_upload_exec,[]
/index.php,exploits/unix/webapp/carberp_backdoor_exec,[]
/,exploits/unix/webapp/joomla_comjce_imgmanager,[]
/,exploits/unix/webapp/skybluecanvas_exec,[]
/,exploits/unix/webapp/instantcms_exec,[]
/,exploits/unix/webapp/zpanel_username_exec,[]
/,exploits/unix/webapp/foswiki_maketext,[]
/xoda/,exploits/unix/webapp/xoda_file_upload,[]
/webtester5/,exploits/unix/webapp/webtester_exec,[]
/joomla,exploits/unix/webapp/joomla_akeeba_unserialize,[]
/,exploits/unix/webapp/havalite_upload_exec,[]
/tiki/,exploits/unix/webapp/tikiwiki_unserialize_exec,[]
/nagios3/cgi-bin/history.cgi,exploits/unix/webapp/nagios3_history_cgi,[]
/PI/services/UCP/,auxiliary/admin/cisco/cisco_secure_acs_bypass,[USERNAME+PASSWORD]
/CimWeb,auxiliary/admin/scada/ge_proficy_substitute_traversal,[]
/,auxiliary/admin/http/axigen_file_access,[]
/,auxiliary/admin/http/manageengine_pmp_privesc,[]
/,auxiliary/admin/http/mutiny_frontend_read_delete,[]
/apply.cgi,auxiliary/admin/http/linksys_wrt54gl_exec,[]
/users/password,auxiliary/admin/http/rails_devise_pass_reset,[]
/,auxiliary/admin/http/cfme_manageiq_evm_pass_reset,[]
/,auxiliary/admin/http/katello_satellite_priv_esc,[]
/openbravo/,auxiliary/admin/http/openbravo_xxe,[]
/,auxiliary/admin/http/intersil_pass_reset,[]
/,auxiliary/admin/http/manage_engine_dc_create_admin,[]
/,auxiliary/admin/http/vbulletin_upgrade_admin,[]
/,auxiliary/admin/http/manageengine_dir_listing,[]
/seam-booking/home.seam,auxiliary/admin/http/jboss_seam_exec,[]
/,auxiliary/admin/http/manageengine_file_download,[]
/,auxiliary/admin/http/foreman_openstack_satellite_priv_esc,[]
/ctc/servlet,auxiliary/admin/sap/sap_configservlet_exec_noauth,[]
/,auxiliary/scanner/couchdb/couchdb_login,[]
/_all_dbs,auxiliary/scanner/couchdb/couchdb_enum,[]
/,auxiliary/scanner/http/manageengine_securitymanager_traversal,[]
/axis2/axis2-admin/login,auxiliary/scanner/http/axis_login,[]
/zabbix/,auxiliary/scanner/http/zabbix_login,[]
/.svn/,auxiliary/scanner/http/svn_wcdb_scanner,[]
/Allegro,auxiliary/scanner/http/allegro_rompager_misfortune_cookie,[]
/imc,auxiliary/scanner/http/hp_imc_bims_downloadservlet_traversal,[]
/,auxiliary/scanner/http/chef_webui_login,[]
/vcms2/,auxiliary/scanner/http/vcms_login,[]
/manager/html,auxiliary/scanner/http/tomcat_mgr_login,[]
/forum/,auxiliary/scanner/http/ipboard_login,[]
/,auxiliary/scanner/http/joomla_version,[]
/bitweaver/,auxiliary/scanner/http/bitweaver_overlay_type_traversal,[]
/clansphere_2011.3/,auxiliary/scanner/http/clansphere_traversal,[]
/provision/index.php,auxiliary/scanner/http/openmind_messageos_login,[]
/dolibarr/,auxiliary/scanner/http/dolibarr_login,[]
/SiteScope/,auxiliary/scanner/http/hp_sitescope_loadfilecontent_fileaccess,[]
/imc,auxiliary/scanner/http/hp_imc_faultdownloadservlet_traversal,[]
/jenkins/,auxiliary/scanner/http/jenkins_enum,[]
/crowd/services,auxiliary/scanner/http/atlassian_crowd_fileaccess,[]
/SiteScope/,auxiliary/scanner/http/hp_sitescope_getfileinternal_fileaccess,[]
/,auxiliary/scanner/http/http_header,[]
/SiteScope/,auxiliary/scanner/http/hp_sitescope_getsitescopeconfiguration,[]
/mediawiki,auxiliary/scanner/http/mediawiki_svg_fileaccess,[]
/,auxiliary/scanner/http/wordpress_pingback_access,[]
/,auxiliary/scanner/http/rails_json_yaml_scanner,[]
/VPortal/mgtconsole/CheckPassword.jsp,auxiliary/scanner/http/infovista_enum,[]
/data/login,auxiliary/scanner/http/dell_idrac,[]
/status,auxiliary/scanner/http/jboss_status,[]
/,auxiliary/scanner/http/bmc_trackit_passwd_reset,[]
/,auxiliary/scanner/http/support_center_plus_directory_traversal,[]
/imc,auxiliary/scanner/http/hp_imc_reportimgservlt_traversal,[]
/,auxiliary/scanner/http/drupal_views_user_enum,[]
/admin/index.jsp,auxiliary/scanner/http/apache_activemq_source_disclosure,[]
/,auxiliary/scanner/http/joomla_plugins,[]
/imc,auxiliary/scanner/http/hp_imc_som_file_download,[]
/,auxiliary/scanner/http/a10networks_ax_directory_traversal,[]
/www/,auxiliary/scanner/http/webpagetest_traversal,[]
/,auxiliary/scanner/http/novell_mdm_creds,[]
/,auxiliary/scanner/http/joomla_pages,[]
/imc,auxiliary/scanner/http/hp_imc_ictdownloadservlet_traversal,[]
/,auxiliary/scanner/sap/sap_mgmt_con_getprocessparameter,[]
/sap/bc/soap/rfc,auxiliary/scanner/sap/sap_soap_rfc_brute_login,[]
/,auxiliary/scanner/sap/sap_mgmt_con_brute_login,[]
/,auxiliary/scanner/sap/sap_icf_public_info,[]
/,auxiliary/scanner/sap/sap_web_gui_brute_login,[]
/bvsmweb,auxiliary/voip/cisco_cucdm_call_forward,[]
/bvsmweb,auxiliary/voip/cisco_cucdm_speed_dials,[]
/,auxiliary/gather/f5_bigip_cookie_disclosure,[]
/,auxiliary/gather/alienvault_newpolicyform_sqli,[]
/,auxiliary/gather/emc_cta_xxe,[]
/,auxiliary/gather/ibm_sametime_version,[]
/,auxiliary/gather/joomla_weblinks_sqli,[]
/portal,auxiliary/gather/apache_rave_creds,[]
/,auxiliary/gather/mcafee_epo_xxe,[]
/userinfo/search,auxiliary/gather/ibm_sametime_enumerate_users,[]
/,auxiliary/gather/eventlog_cred_disclosure,[]
/,auxiliary/gather/alienvault_iso27001_sqli,[]
/drupal,auxiliary/gather/drupal_openid_xxe,[]
/stmeetings/,auxiliary/gather/ibm_sametime_room_brute,[OWNER]
/,auxiliary/gather/mantisbt_admin_sqli,[]
/dolibarr/,auxiliary/gather/doliwamp_traversal_creds,[]
/forum,auxiliary/gather/mybb_db_fingerprint,[]
