27017,auxiliary/scanner/mongodb/mongodb_login,[]
831,auxiliary/scanner/misc/easycafe_server_fileaccess,[]
998,auxiliary/scanner/misc/zenworks_preboot_fileaccess,[]
3310,auxiliary/scanner/misc/clamav_control,[]
5920,auxiliary/scanner/misc/cctv_dvr_login,[]
3050,auxiliary/scanner/misc/ib_service_mgr_info,[]
9000,auxiliary/scanner/misc/raysharp_dvr_passwords,[]
32764,auxiliary/scanner/misc/sercomm_backdoor_scanner,[]
37777,auxiliary/scanner/misc/dahua_dvr_auth_bypass,[]
13364,auxiliary/scanner/misc/rosewill_rxs3211_passwords,[]
1099,auxiliary/scanner/misc/java_rmi_server,[]
8000,auxiliary/scanner/sap/sap_smb_relay,[LHOST]
3299,auxiliary/scanner/sap/sap_router_info_request,[]
8000,auxiliary/scanner/sap/sap_icf_public_info,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_brute_login,[]
50000,auxiliary/scanner/sap/sap_ctc_verb_tampering_user_mgmt,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_version,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_getlogfiles,[]
8000,auxiliary/scanner/sap/sap_soap_bapi_user_create1,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_getenv,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_eps_get_directory_listing,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_system_info,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_getprocessparameter,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_extractusers,[]
1128,auxiliary/scanner/sap/sap_hostctrl_getcomputersystem,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_getaccesspoints,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_instanceproperties,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_listlogfiles,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_sxpg_call_system_exec,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_startprofile,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_getprocesslist,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_ping,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_read_table,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_dbmcli_sxpg_command_exec,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_sxpg_command_exec,[]
50013,auxiliary/scanner/sap/sap_mgmt_con_abaplog,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_susr_rfc_user_interface,[]
8000,auxiliary/scanner/sap/sap_soap_th_saprel_disclosure,[]
8000,auxiliary/scanner/sap/sap_soap_rfc_brute_login,[]
8000,auxiliary/scanner/sap/sap_web_gui_brute_login,[]
4672,auxiliary/scanner/kademlia/server_info,[]
6379,auxiliary/scanner/redis/redis_server,[]
407,auxiliary/scanner/motorola/timbuktu_udp,[]
69,auxiliary/scanner/tftp/tftpbrute,[]
69,auxiliary/scanner/tftp/netdecision_tftp,[]
69,auxiliary/scanner/tftp/ipswitch_whatsupgold_tftp,[]
443,auxiliary/scanner/ssl/openssl_heartbleed,[]
443,auxiliary/scanner/ssl/openssl_ccs,[]
17185,auxiliary/scanner/vxworks/wdbrpc_version,[]
17185,auxiliary/scanner/vxworks/wdbrpc_bootline,[]
7777,auxiliary/scanner/backdoor/energizer_duo_detect,[]
9200,auxiliary/scanner/elasticsearch/indices_enum,[]
80,auxiliary/scanner/ip/ipidseq,[]
443,auxiliary/scanner/vmware/vmware_enum_users,[]
443,auxiliary/scanner/vmware/esx_fingerprint,[]
902,auxiliary/scanner/vmware/vmauthd_version,[]
443,auxiliary/scanner/vmware/vmware_enum_sessions,[]
8222,auxiliary/scanner/vmware/vmware_server_dir_trav,[]
443,auxiliary/scanner/vmware/vmware_host_details,[]
443,auxiliary/scanner/vmware/vmware_enum_vms,[]
9084,auxiliary/scanner/vmware/vmware_update_manager_traversal,[]
902,auxiliary/scanner/vmware/vmauthd_login,[]
443,auxiliary/scanner/vmware/vmware_screenshot_stealer,[]
443,auxiliary/scanner/vmware/vmware_enum_permissions,[]
443,auxiliary/scanner/vmware/vmware_http_login,[]
27015,auxiliary/scanner/steam/server_info,[]
445,auxiliary/scanner/smb/smb2,[]
19,auxiliary/scanner/chargen/chargen_probe,[]
3790,auxiliary/scanner/msf/msf_web_login,[]
55553,auxiliary/scanner/msf/msf_rpc_login,[]
27960,auxiliary/scanner/quake/server_info,[]
523,auxiliary/scanner/db2/discovery,[]
3306,auxiliary/scanner/mysql/mysql_version,[]
513,auxiliary/scanner/rservices/rlogin_login,[]
512,auxiliary/scanner/rservices/rexec_login,[]
514,auxiliary/scanner/rservices/rsh_login,[]
5900,auxiliary/scanner/vnc/vnc_login,[]
5900,auxiliary/scanner/vnc/vnc_none_auth,[]
623,auxiliary/scanner/ipmi/ipmi_cipher_zero,[]
623,auxiliary/scanner/ipmi/ipmi_dumphashes,[]
623,auxiliary/scanner/ipmi/ipmi_version,[]
12345,auxiliary/scanner/udp_scanner_template,[]
161,auxiliary/scanner/snmp/snmp_login,[]
2067,auxiliary/scanner/dlsw/dlsw_leak_capture,[]
111,auxiliary/scanner/portmap/portmap_amp,[]
25,auxiliary/scanner/smtp/smtp_ntlm_domain,[]
25,auxiliary/scanner/smtp/smtp_enum,[]
80,auxiliary/scanner/http/concrete5_member_list,[]
8080,auxiliary/scanner/http/hp_sitescope_getfileinternal_fileaccess,[]
4444,auxiliary/scanner/http/sockso_traversal,[]
443,auxiliary/scanner/http/infovista_enum,[]
3037,auxiliary/scanner/http/novell_file_reporter_fsfui_fileaccess,[]
8080,auxiliary/scanner/http/hp_sitescope_getsitescopeconfiguration,[]
80,auxiliary/scanner/http/s40_traversal,[]
8080,auxiliary/scanner/http/jboss_status,[]
8080,auxiliary/scanner/http/sap_businessobjects_version_enum,[]
8161,auxiliary/scanner/http/apache_activemq_traversal,[]
8000,auxiliary/scanner/http/splunk_web_login,[]
4848,auxiliary/scanner/http/glassfish_login,[]
6060,auxiliary/scanner/http/manageengine_deviceexpert_traversal,[]
443,auxiliary/scanner/http/cisco_ironport_enum,[]
8080,auxiliary/scanner/http/tomcat_enum,[]
80,auxiliary/scanner/http/rips_traversal,[]
443,auxiliary/scanner/http/accellion_fta_statecode_file_read,[]
443,auxiliary/scanner/http/smt_ipmi_static_cert_scanner,[]
443,auxiliary/scanner/http/cisco_nac_manager_traversal,[]
8080,auxiliary/scanner/http/jenkins_login,[]
8080,auxiliary/scanner/http/servicedesk_plus_traversal,[]
49152,auxiliary/scanner/http/smt_ipmi_49152_exposure,[]
85,auxiliary/scanner/http/wangkongbao_traversal,[]
8400,auxiliary/scanner/http/adobe_xml_inject,[]
8080,auxiliary/scanner/http/zenworks_assetmanagement_getconfig,[]
8080,auxiliary/scanner/http/axis_local_file_include,[]
8080,auxiliary/scanner/http/tomcat_mgr_login,[]
31001,auxiliary/scanner/http/titan_ftp_admin_pwd,[]
8008,auxiliary/scanner/http/chromecast_webserver,[]
8086,auxiliary/scanner/http/influxdb_enum,[]
8888,auxiliary/scanner/http/openmind_messageos_login,[]
443,auxiliary/scanner/http/oracle_ilom_login,[]
8080,auxiliary/scanner/http/zenworks_assetmanagement_fileaccess,[]
80,auxiliary/scanner/http/gitlab_login,[]
8080,auxiliary/scanner/http/sap_businessobjects_user_enum,[]
8000,auxiliary/scanner/http/sybase_easerver_traversal,[]
8080,auxiliary/scanner/http/hp_sitescope_loadfilecontent_fileaccess,[]
443,auxiliary/scanner/http/cisco_ssl_vpn_priv_esc,[]
443,auxiliary/scanner/http/chef_webui_login,[]
7181,auxiliary/scanner/http/groupwise_agents_http_traversal,[]
8080,auxiliary/scanner/http/sap_businessobjects_user_brute,[]
443,auxiliary/scanner/http/http_hsts,[]
8080,auxiliary/scanner/http/oracle_demantra_file_retrieval,[]
80,auxiliary/scanner/http/goahead_traversal,[]
80,auxiliary/scanner/http/mybook_live_login,[]
8008,auxiliary/scanner/http/chromecast_wifi,[]
8087,auxiliary/scanner/http/netdecision_traversal,[]
9200,auxiliary/scanner/http/elasticsearch_traversal,[]
443,auxiliary/scanner/http/cisco_ssl_vpn,[]
6060,auxiliary/scanner/http/manageengine_deviceexpert_user_creds,[]
443,auxiliary/scanner/http/ssl,[]
8080,auxiliary/scanner/http/yaws_traversal,[]
3037,auxiliary/scanner/http/novell_file_reporter_srs_fileaccess,[]
6405,auxiliary/scanner/http/sap_businessobjects_user_brute_web,[]
8080,auxiliary/scanner/http/open_proxy,[]
80,auxiliary/scanner/http/octopusdeploy_login,[]
443,auxiliary/scanner/http/cisco_asa_asdm,[]
80,auxiliary/scanner/http/wordpress_xmlrpc_login,[]
8080,auxiliary/scanner/http/axis_login,[]
443,auxiliary/scanner/http/owa_ews_login,[]
8080,auxiliary/scanner/http/oracle_demantra_database_credentials_leak,[]
8095,auxiliary/scanner/http/atlassian_crowd_fileaccess,[]
80,auxiliary/scanner/http/linknat_vos_traversal,[]
80,auxiliary/scanner/http/zabbix_login,[]
8080,auxiliary/scanner/http/wildfly_traversal,[]
41080,auxiliary/scanner/http/symantec_brightmail_logfile,[]
80,auxiliary/scanner/http/buffalo_login,[]
8080,auxiliary/scanner/http/hp_imc_reportimgservlt_traversal,[]
8080,auxiliary/scanner/http/hp_imc_som_file_download,[]
8161,auxiliary/scanner/http/apache_activemq_source_disclosure,[]
8080,auxiliary/scanner/http/hp_imc_bims_downloadservlet_traversal,[]
443,auxiliary/scanner/http/symantec_brightmail_ldapcreds,[]
8080,auxiliary/scanner/http/hp_imc_ictdownloadservlet_traversal,[]
80,auxiliary/scanner/http/mediawiki_svg_fileaccess,[]
8000,auxiliary/scanner/http/barracuda_directory_traversal,[]
8080,auxiliary/scanner/http/hp_imc_faultdownloadservlet_traversal,[]
8080,auxiliary/scanner/http/support_center_plus_directory_traversal,[]
443,auxiliary/scanner/http/cert,[]
502,auxiliary/scanner/scada/modbusclient,[]
28784,auxiliary/scanner/scada/koyo_login,[]
46824,auxiliary/scanner/scada/sielco_winlog_fileaccess,[]
502,auxiliary/scanner/scada/modbusdetect,[]
2362,auxiliary/scanner/scada/digi_addp_reboot,[]
502,auxiliary/scanner/scada/modbus_findunitid,[]
2362,auxiliary/scanner/scada/digi_addp_version,[]
8000,auxiliary/scanner/printer/canon_iradv_pwd_extract,[]
6000,auxiliary/scanner/x11/open_x11,[]
53,auxiliary/scanner/dns/dns_amp,[]
5432,auxiliary/scanner/postgres/postgres_dbname_flag_injection,[]
1900,auxiliary/scanner/upnp/ssdp_amp,[]
1900,auxiliary/scanner/upnp/ssdp_msearch,[]
3780,auxiliary/scanner/nexpose/nexpose_api_login,[]
8834,auxiliary/scanner/nessus/nessus_rest_login,[]
8834,auxiliary/scanner/nessus/nessus_xmlrpc_login,[]
1241,auxiliary/scanner/nessus/nessus_ntp_login,[]
8834,auxiliary/scanner/nessus/nessus_xmlrpc_ping,[]
110,auxiliary/scanner/pop3/pop3_login,[]
110,auxiliary/scanner/pop3/pop3_version,[]
443,auxiliary/scanner/openvas/openvas_gsad_login,[]
9391,auxiliary/scanner/openvas/openvas_otp_login,[]
9390,auxiliary/scanner/openvas/openvas_omp_login,[]
5632,auxiliary/scanner/pcanywhere/pcanywhere_udp,[]
5631,auxiliary/scanner/pcanywhere/pcanywhere_login,[]
5631,auxiliary/scanner/pcanywhere/pcanywhere_tcp,[]
135,auxiliary/scanner/dcerpc/management,[]
135,auxiliary/scanner/dcerpc/tcp_dcerpc_auditor,[]
135,auxiliary/scanner/dcerpc/endpoint_mapper,[]
5040,auxiliary/scanner/dcerpc/windows_deployment_services,[]
500,auxiliary/scanner/ike/cisco_ike_benigncertain,[]
5984,auxiliary/scanner/couchdb/couchdb_login,[]
5984,auxiliary/scanner/couchdb/couchdb_enum,[]
8101,auxiliary/scanner/ssh/karaf_login,[]
22,auxiliary/scanner/ssh/ssh_login,[]
22,auxiliary/scanner/ssh/cerberus_sftp_enumusers,[]
22,auxiliary/scanner/ssh/ssh_version,[]
22,auxiliary/scanner/ssh/detect_kippo,[]
22,auxiliary/scanner/ssh/ssh_identify_pubkeys,[]
8101,auxiliary/scanner/ssh/apache_karaf_command_execution,[]
22,auxiliary/scanner/ssh/fortinet_backdoor,[]
22,auxiliary/scanner/ssh/ssh_enumusers,[]
